cokey,mrulekey,mrulename,seqnum,rulekey,rulename,ruledepth,interpll,interpllc,interplr,interplrc,interphr,interphrc,interphh,interphhc,nullpropdatabool,defpropdatabool,incpropdatabool,cointerpkey
22074292,254,AWM - Slow Rate Process Treatment of Wastewater,3,251,Percolation (.4 - 4 um/sec) 0 to 60 Inches,1,0,Ksat not restrictive,0.152,Slow water movement,0.152,Slow water movement,0.944,Slow water movement,0,0,0,1572105851
22074292,20468,DHS - Site for Composting Facility - Subsurface,5,20488,Temperature,1,0.047,Extreme soil temperatures,0.047,Extreme soil temperatures,0.047,Extreme soil temperatures,0.047,Extreme soil temperatures,0,0,0,1572105852
22074292,25190,MIL - Bivouac Areas (DOD),3,41905,Ksat Minimum 0.42 to 4.2 um/sec; 0 to 100cm,1,0,Water movent adequate,0.145,Slow water movement,0.145,Slow water movement,0.388,Slow water movement,0,0,0,1572105853
22074292,25215,MIL - Trafficability Veh. Type 7 dry season (DOD),2,41915,MIL - Slope Military Vehicle Type 7 (NSSC),1,0.987,Slope,0.997,Slope,0.997,Slope,1,No slope limitation,0,0,0,1572105854
22074292,54166,"DHS - Catastrophic Event, Large Animal Mortality, Burial",0,54166,"DHS - Catastrophic Event, Large Animal Mortality, Burial",0,1,Very severely limited,1,Very severely limited,1,Very severely limited,1,Very severely limited,0,0,0,1572105855
22074292,351,FOR - Construction Limitations for Haul Roads/Log Landings,3,531,Strength Limitation (1),1,0.5,Low strength,0.5,Low strength,0.5,Low strength,0.5,Low strength,1,1,0,1572105856
22074292,25191,MIL - Excavations Crew-Served Weapon Fighting Position (DOD),0,25191,MIL - Excavations Crew-Served Weapon Fighting Position (DOD),0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1572105857
22074292,54647,SOH - Soil Surface Sealing,0,54647,SOH - Soil Surface Sealing,0,0,Low,0,Low,0.405,Moderate,0.405,Moderate,1,0,0,1572105858
22074292,54166,"DHS - Catastrophic Event, Large Animal Mortality, Burial",1,19895,Ground Water Within 200 cm of the Surface,1,1,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1572105859
22074292,351,FOR - Construction Limitations for Haul Roads/Log Landings,4,23660,Dust PM10 and PM2.5 Generation,1,0.042,Dusty,0.042,Dusty,0.042,Dusty,0.042,Dusty,0,0,0,1572105860
22074292,25191,MIL - Excavations Crew-Served Weapon Fighting Position (DOD),1,34225,Depth to Water Table 0 to 120cm,1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1572105861
22074292,54647,SOH - Soil Surface Sealing,1,54650,Silt/Crusting Index,1,0,Low silt/no crusting potential,0,Low silt/no crusting potential,0.405,Moderate silt/crusting potential,0.405,Moderate silt/crusting potential,1,0,0,1572105862
22074292,54166,"DHS - Catastrophic Event, Large Animal Mortality, Burial",2,63698,Flooding  Very Rare/Rare Freq/Occas.,1,0.7,Flooding,0.7,Flooding,0.7,Flooding,0.7,Flooding,0,0,0,1572105863
22074292,63743,FOR - Mechanical Site Preparation (Deep),0,63743,FOR - Mechanical Site Preparation (Deep),0,1,Unsuited,1,Unsuited,1,Unsuited,1,Unsuited,0,0,0,1572105864
22074292,25191,MIL - Excavations Crew-Served Weapon Fighting Position (DOD),2,34234,Flooding Occasional or Frequent,1,0.5,Flooding,0.5,Flooding,0.5,Flooding,0.5,Flooding,0,0,0,1572105865
22074292,398,ENG - Local Roads and Streets,0,398,ENG - Local Roads and Streets,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1572105866
22074292,54166,"DHS - Catastrophic Event, Large Animal Mortality, Burial",3,20200,Water Gathering Surface,1,0.333,Water gathering surface,0.333,Water gathering surface,0.333,Water gathering surface,0.333,Water gathering surface,0,0,0,1572105867
22074292,63743,FOR - Mechanical Site Preparation (Deep),1,61458,Wetness Limitation (5) (Updated),1,1,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1572105868
22074292,25191,MIL - Excavations Crew-Served Weapon Fighting Position (DOD),3,23768,"Unstable Excavation Walls, revised",1,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0,0,0,1572105869
22074292,398,ENG - Local Roads and Streets,1,401,"Wet, Ground Water Near the Surface (30 - 75cm)",1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1572105870
22074292,54168,"DHS - Catastrophic Event, Large Animal Mortality, Incinerate",0,54168,"DHS - Catastrophic Event, Large Animal Mortality, Incinerate",0,1,Very severely limited,1,Very severely limited,1,Very severely limited,1,Very severely limited,0,0,0,1572105871
22074292,63745,FOR - Potential Erosion Hazard (Off-Road/Off-Trail),0,63745,FOR - Potential Erosion Hazard (Off-Road/Off-Trail),0,NA,Not rated,NA,Not rated,NA,Not rated,NA,Not rated,0,0,0,1572105872
22074292,25192,MIL - Excavations for Individual Fighting Position (DOD),0,25192,MIL - Excavations for Individual Fighting Position (DOD),0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1572105873
22074292,398,ENG - Local Roads and Streets,2,399,Potential Frost Action > Low,1,1,Frost action,1,Frost action,1,Frost action,1,Frost action,0,0,0,1572105874
22074292,54168,"DHS - Catastrophic Event, Large Animal Mortality, Incinerate",1,63039,Ground Water Within 91 cm of the Surface,1,1,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1572105875
22074292,63745,FOR - Potential Erosion Hazard (Off-Road/Off-Trail),1,63707,Surface Water Erosion Hazard with R,1,NA,Not rated; Kfact,NA,Not rated; Kfact,NA,Not rated; Kfact,NA,Not rated; Kfact,0,0,0,1572105876
22074292,25192,MIL - Excavations for Individual Fighting Position (DOD),1,34335,Depth to Water Table 0 to 50cm,1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1572105877
22074292,398,ENG - Local Roads and Streets,3,10909,Flooding  Very Rare/Rare Freq.,1,1,Flooding,1,Flooding,1,Flooding,1,Flooding,0,0,0,1572105878
22074292,54168,"DHS - Catastrophic Event, Large Animal Mortality, Incinerate",2,63698,Flooding  Very Rare/Rare Freq/Occas.,1,0.7,Flooding,0.7,Flooding,0.7,Flooding,0.7,Flooding,0,0,0,1572105879
22074292,330,FOR - Potential Erosion Hazard (Road/Trail),0,330,FOR - Potential Erosion Hazard (Road/Trail),0,0,Slight,0,Slight,0,Slight,0,Slight,0,0,0,1572105880
22074292,25192,MIL - Excavations for Individual Fighting Position (DOD),2,34234,Flooding Occasional or Frequent,1,0.5,Flooding,0.5,Flooding,0.5,Flooding,0.5,Flooding,0,0,0,1572105881
22074292,398,ENG - Local Roads and Streets,4,25890,Strength (AASHTO Group Index Weighted Average (25-100cm)),1,0.947,Low strength,1,Low strength,1,Low strength,1,Low strength,0,0,0,1572105882
22074292,54168,"DHS - Catastrophic Event, Large Animal Mortality, Incinerate",3,20200,Water Gathering Surface,1,0.333,Water gathering surface,0.333,Water gathering surface,0.333,Water gathering surface,0.333,Water gathering surface,0,0,0,1572105883
22074292,10599,FOR - Potential Seedling Mortality,0,10599,FOR - Potential Seedling Mortality,0,0,Low,1,High,1,High,1,High,0,0,0,1572105884
22074292,25193,MIL - Excavations for Vehicle Fighting Position (DOD),0,25193,MIL - Excavations for Vehicle Fighting Position (DOD),0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1572105885
22074292,398,ENG - Local Roads and Streets,5,23803,Shrink-Swell (LEP WTD_AVG 25-100cm or Bedrock),1,0.917,Shrink-swell,0.917,Shrink-swell,0.917,Shrink-swell,0.917,Shrink-swell,0,0,0,1572105886
22074292,20799,DHS - Potential for Radioactive Bioaccumulation,0,20799,DHS - Potential for Radioactive Bioaccumulation,0,0,Very low bioaccumulation potential,0,Very low bioaccumulation potential,0,Very low bioaccumulation potential,0,Very low bioaccumulation potential,0,0,0,1572105887
22074292,10599,FOR - Potential Seedling Mortality,1,10536,Wetness Limitation (7),1,0,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1572105888
22074292,25193,MIL - Excavations for Vehicle Fighting Position (DOD),1,34345,Depth to Water Table 0 to 180cm,1,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,1,Depth to saturated zone,0,0,0,1572105889
22074292,57992,Farm and Garden Composting Facility - Surface,0,57992,Farm and Garden Composting Facility - Surface,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1572105890
22074292,20799,DHS - Potential for Radioactive Bioaccumulation,1,20866,Bioaccumulation Sorption,1,0,"Bioavailability low due to CEC, pH, or organic sorption",0,"Bioavailability low due to CEC, pH, or organic sorption",0,"Bioavailability low due to CEC, pH, or organic sorption",0,"Bioavailability low due to CEC, pH, or organic sorption",0,0,0,1572105891
22074292,25196,MIL - Trafficability Veh. Type 1 50-passes wet season (DOD),0,25196,MIL - Trafficability Veh. Type 1 50-passes wet season (DOD),0,0.65,Fair,0.65,Fair,0.65,Fair,0.65,Fair,0,0,0,1572105892
22074292,25193,MIL - Excavations for Vehicle Fighting Position (DOD),2,34234,Flooding Occasional or Frequent,1,0.5,Flooding,0.5,Flooding,0.5,Flooding,0.5,Flooding,0,0,0,1572105893
22074292,57992,Farm and Garden Composting Facility - Surface,1,20467,"Soil Strength (AASHTO Group Index, 0-50cm)",1,1,Low strength,1,Low strength,1,Low strength,1,Low strength,0,0,0,1572105894
22074292,20799,DHS - Potential for Radioactive Bioaccumulation,2,20818,Bioaccumulation Material Gain Potential,1,0,Does not gain bioavailable material,0,Does not gain bioavailable material,0,Does not gain bioavailable material,0,Does not gain bioavailable material,0,0,0,1572105895
22074292,25196,MIL - Trafficability Veh. Type 1 50-passes wet season (DOD),1,25676,"MIL - Slipperiness Veh. 1,2 wet season, Revised",1,0.65,Slippery,0.65,Slippery,0.65,Slippery,0.65,Slippery,0,0,0,1572105896
22074292,25193,MIL - Excavations for Vehicle Fighting Position (DOD),3,23768,"Unstable Excavation Walls, revised",1,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0.01,Unstable excavation walls,0,0,0,1572105897
22074292,57992,Farm and Garden Composting Facility - Surface,2,57993,Depth to Saturation (50-100cm),1,1,Wetness,1,Wetness,1,Wetness,1,Wetness,0,0,0,1572105898
22074292,10514,ENG - Construction Materials; Reclamation,0,10514,ENG - Construction Materials; Reclamation,0,0.5,Fair,0.926,Fair,0.926,Fair,1,Good,0,0,0,1572105899
22074292,25196,MIL - Trafficability Veh. Type 1 50-passes wet season (DOD),2,25661,"MIL - Soil Strength Veh-1, VCI-50 wet season, Revised",1,0.98,Low strength,0.98,Low strength,0.98,Low strength,0.98,Low strength,0,0,0,1572105900
22074292,25194,MIL - Helicopter Landing Zones (DOD),0,25194,MIL - Helicopter Landing Zones (DOD),0,0.8,Somewhat limited,0.8,Somewhat limited,0.8,Somewhat limited,0.8,Somewhat limited,0,0,0,1572105901
22074292,57992,Farm and Garden Composting Facility - Surface,3,314,Flooding Limitation,1,1,Flooding,1,Flooding,1,Flooding,1,Flooding,0,0,0,1572105902
22074292,10514,ENG - Construction Materials; Reclamation,1,20945,"Clay Content Thickest Layer to 40 inches, revised",1,0.5,Too clayey,0.926,Too clayey,0.926,Too clayey,1,Too clayey,0,0,0,1572105903
22074292,25198,MIL - Trafficability Veh. Type 2 1-pass wet season (DOD),0,25198,MIL - Trafficability Veh. Type 2 1-pass wet season (DOD),0,0.65,Fair,0.65,Fair,0.65,Fair,0.65,Fair,0,0,0,1572105904
22074292,25194,MIL - Helicopter Landing Zones (DOD),1,41910,Flooding (MIL),1,0.8,Frequent flooding,0.8,Frequent flooding,0.8,Frequent flooding,0.8,Frequent flooding,0,0,0,1572105905
22074292,57992,Farm and Garden Composting Facility - Surface,4,20487,Precipitation,1,0.039,Low precipitation,0.061,Low precipitation,0.061,Low precipitation,0.088,Low precipitation,0,0,0,1572105906
22074292,10028,ENG - Construction Materials; Roadfill,0,10028,ENG - Construction Materials; Roadfill,0,0,Poor,0,Poor,0,Poor,0,Poor,0,0,0,1572105907
22074292,25198,MIL - Trafficability Veh. Type 2 1-pass wet season (DOD),1,25676,"MIL - Slipperiness Veh. 1,2 wet season, Revised",1,0.65,Slippery,0.65,Slippery,0.65,Slippery,0.65,Slippery,0,0,0,1572105908
22074292,25207,MIL - Trafficability Veh. Type 5 1-pass wet season (DOD),0,25207,MIL - Trafficability Veh. Type 5 1-pass wet season (DOD),0,0.45,Poor,0.45,Poor,0.45,Poor,0.45,Poor,0,0,0,1572105909
22074292,57992,Farm and Garden Composting Facility - Surface,5,20488,Temperature,1,0.047,Extreme soil temperatures,0.047,Extreme soil temperatures,0.047,Extreme soil temperatures,0.047,Extreme soil temperatures,0,0,0,1572105910
22074292,10028,ENG - Construction Materials; Roadfill,1,10344,"Wet, Ground Water Near the Surface (30 - 90cm)",1,0,Wetness,0,Wetness,0,Wetness,0,Wetness,0,0,0,1572105911
22074292,25198,MIL - Trafficability Veh. Type 2 1-pass wet season (DOD),2,25662,"MIL - Soil Strength Veh-2, VCI-1 wet season, Revised",1,0.96,Low strength,0.96,Low strength,0.96,Low strength,0.96,Low strength,0,0,0,1572105912
22074292,25207,MIL - Trafficability Veh. Type 5 1-pass wet season (DOD),1,25687,"MIL - Slipperiness Veh. 5,6,7 wet season, Revised",1,0.45,Slippery,0.45,Slippery,0.45,Slippery,0.45,Slippery,0,0,0,1572105913
22074292,70142,FOR - Drought Vulnerable Soils,0,70142,FOR - Drought Vulnerable Soils,0,0,Slightly drought vulnerable,0,Slightly drought vulnerable,0,Slightly drought vulnerable,0.01,Somewhat drought vulnerable,0,0,0,1572105914
22074292,10028,ENG - Construction Materials; Roadfill,2,10029,Low Strength (AASHTO GIN in depth or Restriction),1,0,Low strength,0,Low strength,0,Low strength,0,Low strength,0,0,0,1572105915
22074292,25203,MIL - Trafficability Veh. Type 3 dry season (DOD),0,25203,MIL - Trafficability Veh. Type 3 dry season (DOD),0,0.999,Excellent,1,Excellent,1,Excellent,1,Excellent,0,0,0,1572105916
22074292,25207,MIL - Trafficability Veh. Type 5 1-pass wet season (DOD),2,25695,"MIL - Stickiness Veh. 5,6,7 wet season, Revised",1,0.85,Sticky,0.85,Sticky,0.85,Sticky,0.85,Sticky,0,0,0,1572105917
22074292,70142,FOR - Drought Vulnerable Soils,1,70145,"Perudic Climate, Drought",1,1,Not perudic,1,Not perudic,1,Not perudic,1,Not perudic,0,0,0,1572105918
22074292,10028,ENG - Construction Materials; Roadfill,3,10511,Low Shrink-Swell (25 to 150cm or Restrictive Layer) Wt_Ave,1,0.531,Shrink-swell,0.697,Shrink-swell,0.697,Shrink-swell,1,No shrink-swell limitation,0,0,0,1572105919
22074292,25205,MIL - Trafficability Veh. Type 4 50-passes wet season (DOD),0,25205,MIL - Trafficability Veh. Type 4 50-passes wet season (DOD),0,0.45,Poor,0.45,Poor,0.45,Poor,0.45,Poor,0,0,0,1572105920
22074292,25207,MIL - Trafficability Veh. Type 5 1-pass wet season (DOD),3,25667,"MIL - Soil Strength Veh-5, VCI-1 wet season, Revised",1,0.93,High strength,0.93,High strength,0.93,High strength,0.93,High strength,0,0,0,1572105921
22074292,70142,FOR - Drought Vulnerable Soils,2,70140,Precipitation Deficit,1,0.249,Somewhat dry climate,0.249,Somewhat dry climate,0.249,Somewhat dry climate,0.249,Somewhat dry climate,0,0,0,1572105922
22074292,10028,ENG - Construction Materials; Roadfill,4,23779,"Dust PM10 and PM2.5 Generation, Suitability",1,0.8,Dusty,0.8,Dusty,0.8,Dusty,0.8,Dusty,0,0,0,1572105923
22074292,25205,MIL - Trafficability Veh. Type 4 50-passes wet season (DOD),1,25683,"MIL - Slipperiness Veh. 3,4 wet season, Revised",1,0.45,Slippery,0.45,Slippery,0.45,Slippery,0.45,Slippery,0,0,0,1572105924
22074292,25208,MIL - Trafficability Veh. Type 5 50-passes wet season (DOD),0,25208,MIL - Trafficability Veh. Type 5 50-passes wet season (DOD),0,0.45,Poor,0.45,Poor,0.45,Poor,0.45,Poor,0,0,0,1572105925
22074292,348,FOR - Log Landing Suitability,0,348,FOR - Log Landing Suitability,0,1,Poorly suited,1,Poorly suited,1,Poorly suited,1,Poorly suited,1,1,0,1572105926
22074292,10332,ENG - Construction Materials; Sand Source,0,10332,ENG - Construction Materials; Sand Source,0,0,Poor,0,Poor,0,Poor,0,Poor,0,0,0,1572105927
22074292,25205,MIL - Trafficability Veh. Type 4 50-passes wet season (DOD),2,25668,"MIL - Soil Strength Veh-4, VCI-50 wet season, Revised",1,0.82,Low strength,0.82,Low strength,0.82,Low strength,0.82,Low strength,0,0,0,1572105928
22074292,25208,MIL - Trafficability Veh. Type 5 50-passes wet season (DOD),1,25687,"MIL - Slipperiness Veh. 5,6,7 wet season, Revised",1,0.45,Slippery,0.45,Slippery,0.45,Slippery,0.45,Slippery,0,0,0,1572105929
22074292,348,FOR - Log Landing Suitability,1,314,Flooding Limitation,1,1,Flooding,1,Flooding,1,Flooding,1,Flooding,0,0,0,1572105930
22074292,10332,ENG - Construction Materials; Sand Source,1,23704,Sand Bottom Layer (revised),1,0,Bottom layer,0,Bottom layer,0,Bottom layer,0,Bottom layer,0,0,0,1572105931
22074292,25212,MIL - Trafficability Veh. Type 6 dry season (DOD),0,25212,MIL - Trafficability Veh. Type 6 dry season (DOD),0,0.993,Excellent,0.998,Excellent,0.998,Excellent,1,Excellent,0,0,0,1572105932
22074292,25208,MIL - Trafficability Veh. Type 5 50-passes wet season (DOD),2,25695,"MIL - Stickiness Veh. 5,6,7 wet season, Revised",1,0.85,Sticky,0.85,Sticky,0.85,Sticky,0.85,Sticky,0,0,0,1572105933
22074292,348,FOR - Log Landing Suitability,2,329,Strength Limitation (2),1,0.5,Low strength,0.5,Low strength,0.5,Low strength,0.5,Low strength,1,1,0,1572105934
22074292,10332,ENG - Construction Materials; Sand Source,2,21969,Sand Thickest Layer (revised),1,0,Thickest layer,0,Thickest layer,0,Thickest layer,0,Thickest layer,0,0,0,1572105935
22074292,25212,MIL - Trafficability Veh. Type 6 dry season (DOD),1,41914,MIL - Slope Military Vehicle Type 6 (NSSC),1,0.993,Slope,0.998,Slope,0.998,Slope,1,No slope limitation,0,0,0,1572105936
22074292,25208,MIL - Trafficability Veh. Type 5 50-passes wet season (DOD),3,25669,"MIL - Soil Strength Veh-5, VCI-50 wet season, Revised",1,0.95,Low strength,0.95,Low strength,0.95,Low strength,0.95,Low strength,0,0,0,1572105937
22074292,348,FOR - Log Landing Suitability,3,335,Wetness Limitation (1),1,0,Wetness,0.5,Wetness,0.5,Wetness,0.5,Wetness,0,0,0,1572105938
22074292,393,ENG - Dwellings With Basements,0,393,ENG - Dwellings With Basements,0,1,Very limited,1,Very limited,1,Very limited,1,Very limited,0,0,0,1572105939
22074292,25214,MIL - Trafficability Veh. Type 7 50-passes wet season (DOD),0,25214,MIL - Trafficability Veh. Type 7 50-passes wet season (DOD),0,0.45,Poor,0.45,Poor,0.45,Poor,0.45,Poor,0,0,0,1572105940
22074292,25209,MIL - Trafficability Veh. Type 5 dry season (DOD),0,25209,MIL - Trafficability Veh. Type 5 dry season (DOD),0,0.999,Excellent,1,Excellent,1,Excellent,1,Excellent,0,0,0,1572105941
22074292,348,FOR - Log Landing Suitability,4,23660,Dust PM10 and PM2.5 Generation,1,0.042,Dusty,0.042,Dusty,0.042,Dusty,0.042,Dusty,0,0,0,1572105942
22074292,393,ENG - Dwellings With Basements,1,213,Flooding (Maximum Frequency),1,1,Flooding,1,Flooding,1,Flooding,1,Flooding,0,0,0,1572105943
22074292,25214,MIL - Trafficability Veh. Type 7 50-passes wet season (DOD),1,25687,"MIL - Slipperiness Veh. 5,6,7 wet season, Revised",1,0.45,Slippery,0.45,Slippery,0.45,Slippery,0.45,Slippery,0,0,0,1572105944
22074292,25210,MIL - Trafficability Veh. Type 6 1-pass wet season (DOD),0,25210,MIL - Trafficability Veh. Type 6 1-pass wet season (DOD),0,0.45,Poor,0.45,Poor,0.45,Poor,0.45,Poor,0,0,0,1572105945
